#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-23 19:43
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "tractor+trailer"
day,year,month,date,hour,minute,second,source,city,state,lat,long,uid,tid,center,incl
Wed,2017,6,21,14,51,17,failure,NA,NA,NA,NA,864990162333433857,87753942451039027,1,1
Wed,2017,6,21,14,51,08,geo,unk,unk,41.283231,-72.869344,97036677,87753938899300352,1,1
Wed,2017,6,21,14,51,08,geo,unk,unk,41.283231,-72.869344,97034575,87753938885880627,1,1
Wed,2017,6,21,14,50,11,failure,NA,NA,NA,NA,124658957,87753914639861760,1,1
Wed,2017,6,21,14,38,37,failure,NA,NA,NA,NA,490927590,87753623826539315,1,1
Wed,2017,6,21,14,33,45,failure,NA,NA,NA,NA,2346577063,87753501379287040,1,1
Wed,2017,6,21,14,32,06,failure,NA,NA,NA,NA,864990162333433857,87753459898039091,1,1
Wed,2017,6,21,14,11,01,citystate,hollidaysburg,pa,40.4272949,-78.3889024,838959216,877529292736999424,1,1
Wed,2017,6,21,14,00,40,citystate,raleigh,nc,35.772096,-78.6386145,137326640,877526685083725826,1,1
Wed,2017,6,21,13,51,40,geo,unk,unk,42.475543,-92.0637884,149711487,87752442019719577,1,1
Wed,2017,6,21,13,45,37,citystate,maryville,mo,40.3461017,-94.8724707,47629090,877522901653753856,1,1
Wed,2017,6,21,13,36,13,citystate,orlando,fl,28.5383355,-81.3792365,18082466,877520533805383680,1,1
Wed,2017,6,21,13,26,22,geo,unk,unk,41.9270367,-73.9973608,148608376,87751805403226521,1,1
Wed,2017,6,21,13,12,27,failure,NA,NA,NA,NA,2290146799,87751455112980070,1,1
Wed,2017,6,21,13,08,15,failure,NA,NA,NA,NA,466600845,87751349510495436,1,1
Wed,2017,6,21,13,04,16,geo,unk,unk,33.52,-86.8,23476519,87751249302268313,1,1
Wed,2017,6,21,12,42,11,citystate,san jose,ca,37.3393857,-121.8949555,294718550,877506934345273344,1,1
Wed,2017,6,21,12,34,47,geo,unk,unk,43.1623155,-72.9341902,1513231483,87750507451538636,1,1
Wed,2017,6,21,12,31,40,geo,unk,unk,34.3698266,-83.235155,148606120,87750428976936550,1,1
Wed,2017,6,21,12,26,44,citystate,chattanooga,tn,35.0456297,-85.3096801,357591180,877503046825132032,1,1
Wed,2017,6,21,12,20,06,citystate,durham,nc,35.9940329,-78.898619,3390176254,877501380306403328,1,1
Wed,2017,6,21,12,19,29,citystate,ann arbor,mi,42.2708716,-83.7263294,1848944719,877501225217994754,1,1
Wed,2017,6,21,12,18,44,citystate,norfolk,va,36.8468146,-76.2852183,210997571,877501036373483520,1,1
Wed,2017,6,21,12,18,29,citystate,concord,ca,37.9779777,-122.0310733,1880156011,877500972658044928,1,1
Wed,2017,6,21,12,17,03,failure,NA,NA,NA,NA,732073633909112832,87750061139004211,1,1
Wed,2017,6,21,12,16,58,failure,NA,NA,NA,NA,16259594,87750059077505433,1,1
Wed,2017,6,21,12,08,32,failure,NA,NA,NA,NA,2778990076,87749846728267366,1,1
Wed,2017,6,21,12,06,53,failure,NA,NA,NA,NA,2282959267,87749805136723558,1,1
Wed,2017,6,21,12,06,06,citystate,raleigh,nc,35.772096,-78.6386145,14956372,877497855673544704,1,1
Wed,2017,6,21,12,04,12,citystate,charleston,wv,38.3498195,-81.6326235,247426815,877497376314937345,1,1
Wed,2017,6,21,11,58,49,citystate,washington,dc,38.8951118,-77.0363658,831212199859347456,877496022729199616,1,1
Wed,2017,6,21,11,55,47,citystate,hagerstown,md,39.6417629,-77.7199932,700410674829205504,877495259089055744,1,1
Wed,2017,6,21,11,52,12,failure,NA,NA,NA,NA,41818346,87749435903335219,1,1
Wed,2017,6,21,11,52,12,failure,NA,NA,NA,NA,17161726,87749435815674675,1,1
Wed,2017,6,21,11,47,23,citystate,memphis,tn,35.1495343,-90.0489801,21430449,877493143360466945,1,1
Wed,2017,6,21,11,40,16,citystate,hagerstown,md,39.6417629,-77.7199932,30239668,877491353244119040,1,1
Wed,2017,6,21,11,40,15,citystate,martinsburg,wv,39.4562099,-77.9638869,112273195,877491351465717760,1,1
Wed,2017,6,21,11,37,10,citystate,atlanta,ga,33.7489954,-84.3879824,2944766250,877490573233582081,1,1
Wed,2017,6,21,11,06,01,citystate,atlanta,ga,33.7489954,-84.3879824,189689466,877482735522152449,1,1
Wed,2017,6,21,11,02,00,citystate,atlanta,ga,33.7489954,-84.3879824,4716811097,877481725445713920,1,1
Wed,2017,6,21,10,59,49,failure,NA,NA,NA,NA,83097520,87748117347530752,1,1
Wed,2017,6,21,10,41,30,citystate,richmond,ca,37.9357576,-122.3477486,2151074694,877476563255787520,1,1
Wed,2017,6,21,10,10,12,failure,NA,NA,NA,NA,41818346,87746868949859123,1,1
Wed,2017,6,21,10,10,12,failure,NA,NA,NA,NA,17161726,87746868835774873,1,1
Wed,2017,6,21,09,59,12,failure,NA,NA,NA,NA,2237462400,87746591934944460,1,1
Wed,2017,6,21,09,59,03,knowncity,omaha,unk,41.25,-96,2281167133,87746588348395110,1,1
Wed,2017,6,21,09,48,01,citystate,atlanta,ga,33.7489954,-84.3879824,189689466,877463106997415936,1,1
Wed,2017,6,21,09,38,57,knowncity,atlanta,unk,33.75,-84.39,14268564,87746082354277990,1,1
Wed,2017,6,21,09,32,48,citystate,oklahoma city,ok,35.4675602,-97.5164276,293089399,877459276230512640,1,1
Wed,2017,6,21,09,21,08,citystate,baltimore,md,39.2903848,-76.6121893,66179557,877456341211783168,1,1
Wed,2017,6,21,09,05,07,citystate,baltimore,md,39.2903848,-76.6121893,23618466,877452307524407296,1,1
Wed,2017,6,21,08,58,02,citystate,miami,fl,25.7742658,-80.1936589,815870325493743616,877450525448568832,1,1
Wed,2017,6,21,08,51,29,citystate,lakewood,co,39.7047095,-105.0813734,1934582438,877448876860559361,1,1
Wed,2017,6,21,08,18,28,citystate,concord,ca,37.9779777,-122.0310733,1880156011,877440567923404800,1,1
Wed,2017,6,21,07,59,27,failure,NA,NA,NA,NA,2696668242,87743578353537433,1,1
Wed,2017,6,21,07,33,29,citystate,toledo,oh,41.6639383,-83.555212,331819041,877429250181267460,1,1
Wed,2017,6,21,05,37,24,citystate,durham,nc,35.9940329,-78.898619,1891289808,877400037483061250,1,1
Wed,2017,6,21,05,27,05,knowncity,san francisco,unk,37.77,-122.42,25178152,87739744105367552,1,1
Wed,2017,6,21,05,17,26,citystate,denver,co,39.7391536,-104.9847034,289538045,877395011700174848,1,1
Wed,2017,6,21,05,05,26,citystate,atlanta,ga,33.7489954,-84.3879824,1854717158,877391991725838339,1,1
Wed,2017,6,21,05,02,38,failure,NA,NA,NA,NA,78110149,87739128793831834,1,1
Wed,2017,6,21,04,59,44,failure,NA,NA,NA,NA,83097520,87739055806660608,1,1
Wed,2017,6,21,04,50,03,citystate,baltimore,md,39.2903848,-76.6121893,23618466,877388119250673664,1,1
Wed,2017,6,21,04,02,59,citystate,worcester,ma,42.2625932,-71.8022934,15610400,877376274066423809,1,1
Wed,2017,6,21,04,01,25,citystate,mountain view,ca,32.6992189,-117.1128086,1708051141,877375879185301504,1,1
Wed,2017,6,21,03,58,58,failure,NA,NA,NA,NA,232149097,87737526523575910,1,1
Wed,2017,6,21,03,40,39,failure,NA,NA,NA,NA,78110149,87737065463020339,1,1
Wed,2017,6,21,03,16,08,citystate,brooklyn,ny,40.6501038,-73.9495823,841432360323280896,877364482896474112,1,1
Wed,2017,6,21,02,42,03,citystate,little rock,ar,34.7464809,-92.2895948,25354366,877355907482624000,1,1
Wed,2017,6,21,02,15,00,citystate,lynchburg,va,37.4137536,-79.1422464,15145138,877349099850178560,1,1
Wed,2017,6,21,02,14,26,citystate,binghamton,ny,42.0986867,-75.9179738,927852025,877348957109858304,1,1
Wed,2017,6,21,02,07,44,citystate,cedonia,md,39.3339961,-76.5427427,339245958,877347270714208257,1,1
Wed,2017,6,21,02,01,24,citystate,boulder,co,40.0149856,-105.2705456,1861149764,877345678967672833,1,1
Wed,2017,6,21,01,01,43,citystate,indianapolis,in,39.7683765,-86.1580423,1927716319,877330658443501569,1,1
Wed,2017,6,21,00,51,24,citystate,lakewood,co,39.7047095,-105.0813734,1934582438,877328062064414720,1,1
Wed,2017,6,21,00,35,05,citystate,baltimore,md,39.2903848,-76.6121893,23618466,877323956889440258,1,1
Wed,2017,6,21,00,34,23,citystate,colorado springs,co,38.8338816,-104.8213634,312710682,877323780116193282,1,1
Wed,2017,6,21,00,22,30,knowncity,atlanta,unk,33.75,-84.39,1710138314,87732078780325478,1,1
Wed,2017,6,21,00,19,22,failure,NA,NA,NA,NA,199662147,87732000118679961,1,1
Wed,2017,6,21,00,11,52,failure,NA,NA,NA,NA,831175206903373828,87731811382981017,1,1
Tue,2017,6,20,23,37,23,citystate,kenosha,wi,42.5847425,-87.8211854,1934480779,877309433021444098,1,1
Tue,2017,6,20,23,33,02,citystate,santa ana,ca,33.7455731,-117.8678338,2153384479,877308341508329472,1,1
Tue,2017,6,20,23,32,30,citystate,utica,ny,43.1009031,-75.2326641,4323904222,877308203700191232,1,1
Tue,2017,6,20,23,22,14,citystate,bronx,ny,40.8501002,-73.8662464,196717317,877305621036576768,1,1
Tue,2017,6,20,23,20,22,failure,NA,NA,NA,NA,157546757,87730515032247091,1,1
Tue,2017,6,20,23,09,52,failure,NA,NA,NA,NA,467643622,87730251086364672,1,1
Tue,2017,6,20,23,06,45,failure,NA,NA,NA,NA,78110149,87730172632337612,1,1
Tue,2017,6,20,23,04,42,failure,NA,NA,NA,NA,78110149,87730120967320780,1,1
Tue,2017,6,20,22,59,51,citystate,charlotte,nc,35.2270869,-80.8431268,282289244,877299990133186560,1,1
Tue,2017,6,20,22,58,57,citystate,charlotte,nc,35.2270869,-80.8431268,106229637,877299760528592896,1,1
Tue,2017,6,20,22,50,00,failure,NA,NA,NA,NA,60747831,87729750866130944,1,1
Tue,2017,6,20,22,42,16,citystate,columbus,ga,32.4609764,-84.9877094,4220837182,877295565410795523,1,1
Tue,2017,6,20,22,42,16,citystate,columbus,ga,32.4609764,-84.9877094,4220837182,877295564223807488,1,1
Tue,2017,6,20,22,40,00,citystate,boston,ma,42.3584308,-71.0597732,14602259,877294995530813441,1,1
Tue,2017,6,20,22,37,31,geo,unk,unk,31.0982344,-97.342782,148607567,87729437042414387,1,1
Tue,2017,6,20,22,23,51,geo,unk,unk,41.739202,-72.66421,95698481,87729092868330700,1,1
Tue,2017,6,20,22,23,51,geo,unk,unk,41.739202,-72.66421,97036677,87729092867074867,1,1
Tue,2017,6,20,22,23,10,citystate,columbus,ga,32.4609764,-84.9877094,2149187568,877290758772064256,1,1
Tue,2017,6,20,22,23,09,citystate,columbus,ga,32.4609764,-84.9877094,16424606,877290754414194688,1,1
Tue,2017,6,20,22,23,08,citystate,laredo,tx,27.506407,-99.5075421,343702041,877290748575707141,1,1
Tue,2017,6,20,22,20,56,geo,unk,unk,31.465845,-97.2029829,148607567,87729019664293068,1,1
Tue,2017,6,20,22,15,45,citystate,columbus,ga,32.4609764,-84.9877094,2149187568,877288889479778304,1,1
Tue,2017,6,20,22,15,44,citystate,columbus,ga,32.4609764,-84.9877094,16424606,877288887974072322,1,1
Tue,2017,6,20,22,07,02,knowncity,nyc,unk,40.72,-74,79162897,87728669776304128,1,1
Tue,2017,6,20,22,04,41,failure,NA,NA,NA,NA,78110149,87728610582510387,1,1
Tue,2017,6,20,22,02,48,failure,NA,NA,NA,NA,78110149,87728563213299712,1,1
Tue,2017,6,20,22,00,00,geo,unk,unk,41.739202,-72.66421,95698481,87728492858874265,1,1
Tue,2017,6,20,22,00,00,geo,unk,unk,41.739202,-72.66421,97036677,87728492844199526,1,1
Tue,2017,6,20,21,53,04,citystate,rockville,md,39.0839973,-77.1527578,4864690485,877283182814666756,1,1
Tue,2017,6,20,21,47,27,geo,unk,unk,30.080174,-94.1265562,148607567,87728176982052864,1,1
Tue,2017,6,20,21,37,00,citystate,baltimore,md,39.2903848,-76.6121893,260087675,877279137731407872,1,1
Tue,2017,6,20,21,28,07,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,877276902150606853,1,1
Tue,2017,6,20,21,26,23,citystate,atlanta,ga,33.7489954,-84.3879824,372314818,877276465775226880,1,1
Tue,2017,6,20,21,26,11,geo,unk,unk,40.1829884,-75.1487007,23498566,87727641709181747,1,1
Tue,2017,6,20,21,12,35,failure,NA,NA,NA,NA,78110149,87727299607498342,1,1
Tue,2017,6,20,21,11,01,failure,NA,NA,NA,NA,78110149,87727260183975116,1,1
Tue,2017,6,20,21,08,42,citystate,fremont,ca,38.6765706,-121.6349597,1901318077,877272015530545153,1,1
Tue,2017,6,20,21,06,12,failure,NA,NA,NA,NA,806731637438320640,87727138928325017,1,1
Tue,2017,6,20,21,02,23,citystate,san francisco,ca,37.7749295,-122.4194155,2153372276,877270425788710913,1,1
Tue,2017,6,20,21,00,01,knowncity,baltimore,unk,39.28,-76.62,24920395,87726983301610291,1,1
Tue,2017,6,20,20,56,44,citystate,east providence,ri,41.8137116,-71.3700545,15725469,877269006067126273,1,1
Tue,2017,6,20,20,56,44,citystate,east providence,ri,41.8137116,-71.3700545,193326110,877269005014155264,1,1
Tue,2017,6,20,20,45,22,knowncity,baltimore,unk,39.28,-76.62,24920395,87726614424728371,1,1
Tue,2017,6,20,20,42,58,citystate,atlanta,ga,33.7489954,-84.3879824,154622596,877265539831410688,1,1
Tue,2017,6,20,20,42,58,knowncity,atlanta,unk,33.75,-84.39,67653749,87726553956715725,1,1
Tue,2017,6,20,20,42,58,citystate,atlanta,ga,33.7489954,-84.3879824,1636462790,877265539441340416,1,1
Tue,2017,6,20,20,41,17,citystate,baltimore,md,39.2903848,-76.6121893,27706099,877265117028782080,1,1
Tue,2017,6,20,20,40,09,citystate,clarion,pa,41.2147851,-79.3853218,167927220,877264834173300736,1,1
Tue,2017,6,20,20,40,01,knowncity,atlanta,unk,33.75,-84.39,1710138314,87726479926829465,1,1
Tue,2017,6,20,20,39,53,citystate,atlanta,ga,33.7489954,-84.3879824,4170491,877264765604814848,1,1
Tue,2017,6,20,20,34,41,citystate,baltimore,md,39.2903848,-76.6121893,1887215504,877263455383900160,1,1
Tue,2017,6,20,20,31,33,failure,NA,NA,NA,NA,14212793,87726266954749132,1,1
Tue,2017,6,20,20,18,08,citystate,baltimore,md,39.2903848,-76.6121893,23618466,877259289739513856,1,1
Tue,2017,6,20,20,16,19,failure,NA,NA,NA,NA,100986964,87725883391104204,1,1
Tue,2017,6,20,20,12,48,citystate,fayetteville,ar,36.0625795,-94.1574263,24644333,877257948237619200,1,1
Tue,2017,6,20,20,03,20,failure,NA,NA,NA,NA,300429484,87725556731994521,1,1
Tue,2017,6,20,20,03,15,failure,NA,NA,NA,NA,718666394724921345,87725554660852121,1,1
Tue,2017,6,20,20,01,41,citystate,boulder,co,40.0149856,-105.2705456,1861149764,877255152390074368,1,1
Tue,2017,6,20,20,01,32,citystate,providence,ri,41.8239891,-71.4128343,715941136603414529,877255116142899200,1,1
Tue,2017,6,20,19,56,20,citystate,baltimore,md,39.2903848,-76.6121893,1613591364,877253806358233091,1,1
Tue,2017,6,20,19,54,39,geo,unk,unk,42.3435653,-73.8536683,24372825,87725338147083059,1,1
Tue,2017,6,20,19,51,30,citystate,boston,ma,42.3584308,-71.0597732,2488541,877252587766116353,1,1
Tue,2017,6,20,19,46,43,citystate,topeka,ks,39.0483336,-95.6780371,18118594,877251384118308866,1,1
Tue,2017,6,20,19,41,48,failure,NA,NA,NA,NA,566846182,87725014744036147,1,1
Tue,2017,6,20,19,35,36,citystate,agawam,ma,42.0695391,-72.6148117,1426306902,877248585997459456,1,1
Tue,2017,6,20,19,34,42,citystate,dayton,oh,39.7589478,-84.1916069,1891173193,877248359354048512,1,1
Tue,2017,6,20,19,33,31,citystate,pittsburgh,pa,40.4406248,-79.9958864,1007584488,877248062774816771,1,1
Tue,2017,6,20,19,30,23,geo,unk,unk,39.9799992,-105.248737,74774213,87724727705562316,1,1
Tue,2017,6,20,19,29,29,geo,unk,unk,39.7312603,-75.5451379,23498566,87724704914981683,1,1
Tue,2017,6,20,19,27,50,citystate,south boston,ma,42.3334312,-71.0494949,410853815,877246634220019714,1,1
Tue,2017,6,20,19,23,38,citystate,pikesville,md,39.3742729,-76.7224727,388469209,877245574436851712,1,1
Tue,2017,6,20,19,21,43,failure,NA,NA,NA,NA,1591431127,87724509468397568,1,1
Tue,2017,6,20,19,20,30,citystate,providence,ri,41.8239891,-71.4128343,16547992,877244788550094848,1,1
Tue,2017,6,20,19,08,17,failure,NA,NA,NA,NA,22601692,87724171169676083,1,1
Tue,2017,6,20,19,07,55,citystate,providence,ri,41.8239891,-71.4128343,16521206,877241621183700994,1,1
Tue,2017,6,20,19,06,43,failure,NA,NA,NA,NA,87275826,87724131942858752,1,1
Tue,2017,6,20,19,01,05,citystate,garland,tx,32.912624,-96.6388833,1092653322,877239901284126720,1,1
Tue,2017,6,20,18,50,47,failure,NA,NA,NA,NA,87275826,87723730830247936,1,1
Tue,2017,6,20,18,46,55,citystate,camp verde,az,34.5636358,-111.8543178,740573796944351232,877236337996214273,1,1
Tue,2017,6,20,18,45,06,knowncity,atlanta,unk,33.75,-84.39,14268564,87723587846423756,1,1
Tue,2017,6,20,18,42,14,failure,NA,NA,NA,NA,467643622,87723515599537356,1,1
Tue,2017,6,20,18,38,24,citystate,elk grove,ca,38.4087993,-121.3716178,1894737398,877234194925191168,1,1
Tue,2017,6,20,18,36,24,citystate,fremont,ca,38.6765706,-121.6349597,1901318077,877233687863152646,1,1
Tue,2017,6,20,18,36,04,citystate,atlanta,ga,33.7489954,-84.3879824,106931604,877233604614660096,1,1
Tue,2017,6,20,18,30,25,citystate,colorado springs,co,38.8338816,-104.8213634,1773410330,877232182770708482,1,1
Tue,2017,6,20,18,21,15,failure,NA,NA,NA,NA,100986964,87722987575256678,1,1
Tue,2017,6,20,18,19,48,failure,NA,NA,NA,NA,38106309,87722951187980697,1,1
Tue,2017,6,20,18,19,41,geo,unk,unk,42.3288623,-83.1206665,23500987,87722948140829901,1,1
Tue,2017,6,20,18,16,47,citystate,little rock,ar,34.7464809,-92.2895948,4805753570,877228751205040128,1,1
Tue,2017,6,20,18,11,54,geo,unk,unk,41.539213,-72.759457,97036677,87722752417409843,1,1
Tue,2017,6,20,18,11,54,geo,unk,unk,41.539213,-72.759457,95698481,87722752415311872,1,1
Tue,2017,6,20,18,10,44,citystate,toledo,oh,41.6639383,-83.555212,331819041,877227231348699136,1,1
Tue,2017,6,20,18,08,00,citystate,little rock,ar,34.7464809,-92.2895948,25354366,877226543847587841,1,1
Tue,2017,6,20,17,54,06,geo,unk,unk,42.240872,-83.2696509,23500987,87722304584418918,1,1
Tue,2017,6,20,17,53,34,geo,unk,unk,41.539213,-72.759457,95698481,87722290911008358,1,1
Tue,2017,6,20,17,53,34,geo,unk,unk,41.539213,-72.759457,97036677,87722290910160486,1,1
Tue,2017,6,20,17,53,26,citystate,aurora,co,39.7294319,-104.8319195,1857858060,877222874846769152,1,1
Tue,2017,6,20,17,48,47,citystate,cranston,ri,41.7798226,-71.4372796,297228574,877221707072901120,1,1
Tue,2017,6,20,17,42,38,citystate,meriden,ct,41.5381535,-72.8070435,16312441,877220157281775618,1,1
Tue,2017,6,20,17,39,01,failure,NA,NA,NA,NA,64324453,87721924957147136,1,1
Tue,2017,6,20,17,33,04,failure,NA,NA,NA,NA,4830884518,87721775242294067,1,1
Tue,2017,6,20,17,32,32,citystate,syracuse,ny,43.0481221,-76.1474244,1692025255,877217618599563264,1,1
Tue,2017,6,20,17,31,57,citystate,solon,oh,41.3897764,-81.4412259,268540844,877217468779048961,1,1
Tue,2017,6,20,17,31,35,geo,unk,unk,41.539213,-72.759457,97036677,87721737761578598,1,1
Tue,2017,6,20,17,31,35,geo,unk,unk,41.539213,-72.759457,95698481,87721737760324403,1,1
Tue,2017,6,20,17,15,36,citystate,meriden,ct,41.5381535,-72.8070435,16312441,877213356880429058,1,1
Tue,2017,6,20,17,10,44,citystate,new hartford,ny,43.073403,-75.2876661,335609492,877212131707539456,1,1
Tue,2017,6,20,17,09,37,geo,unk,unk,41.539213,-72.759457,97036677,87721184877656883,1,1
Tue,2017,6,20,17,09,37,geo,unk,unk,41.539213,-72.759457,95698481,87721184849975296,1,1
Tue,2017,6,20,16,47,02,geo,unk,unk,38.4087993,-121.3716178,23511679,87720616518826393,1,1
Tue,2017,6,20,16,44,23,citystate,vallejo,ca,38.1040864,-122.2566367,2168633468,877205498952593410,1,1
Tue,2017,6,20,16,37,11,citystate,central,pa,41.2967482,-76.3729962,36971022,877203687566958592,1,1
Tue,2017,6,20,16,26,16,failure,NA,NA,NA,NA,24750385,87720093952610713,1,1
Tue,2017,6,20,16,23,30,citystate,charlotte,nc,35.2270869,-80.8431268,2310710190,877200243225505792,1,1
Tue,2017,6,20,16,21,25,citystate,alexandria,va,36.7713889,-76.1977778,1837942555,877199719923167234,1,1
Tue,2017,6,20,16,05,35,citystate,bristol,va,36.5964948,-82.1884666,807034453,877195734327623682,1,1
Tue,2017,6,20,16,04,33,failure,NA,NA,NA,NA,748097831194464260,87719547592080179,1,1
Tue,2017,6,20,16,04,13,failure,NA,NA,NA,NA,29771899,87719539089391616,1,1
Tue,2017,6,20,15,53,42,citystate,aurora,co,39.7294319,-104.8319195,1857858060,877192744552235008,1,1
Tue,2017,6,20,15,52,22,citystate,pembroke pines,fl,26.0031465,-80.223937,1967194032,877192409926561793,1,1
Tue,2017,6,20,15,46,08,knowncity,san francisco,unk,37.77,-122.42,252877176,87719084244364083,1,1
Tue,2017,6,20,15,44,07,citystate,cheshire,ct,41.4989861,-72.900658,159214353,877190331271229441,1,1
Tue,2017,6,20,15,44,05,citystate,middletown,ct,41.5623209,-72.6506488,164814905,877190324292014080,1,1
Tue,2017,6,20,15,38,42,failure,NA,NA,NA,NA,83097520,87718896969970483,1,1
Tue,2017,6,20,15,36,07,citystate,wallingford,ct,41.4570418,-72.8231552,751812049,877188320618348544,1,1
Tue,2017,6,20,15,35,55,geo,unk,unk,41.539213,-72.759457,95698481,87718827101254860,1,1
Tue,2017,6,20,15,35,55,geo,unk,unk,41.539213,-72.759457,97036677,87718827080273100,1,1
Tue,2017,6,20,15,35,49,citystate,durham,ct,41.4817647,-72.6812059,165713170,877188244550565888,1,1
Tue,2017,6,20,15,35,22,citystate,augusta,ga,33.4709702,-81.9748379,1854772189,877188131748970496,1,1
Tue,2017,6,20,15,33,21,failure,NA,NA,NA,NA,848996057510019077,87718762399915622,1,1
Tue,2017,6,20,15,31,39,citystate,wichita,ks,37.6922361,-97.3375448,12807482,877187193898512384,1,1
Tue,2017,6,20,15,23,08,citystate,southington,ct,41.5964869,-72.8776013,161728266,877185052609609728,1,1
Tue,2017,6,20,15,20,02,geo,unk,unk,31.4440557,-97.4091792,148607567,87718427330378137,1,1
Tue,2017,6,20,15,19,06,citystate,meriden,ct,41.5381535,-72.8070435,165712675,877184038678577152,1,1
Tue,2017,6,20,15,12,58,geo,unk,unk,36.9976403,-79.8919774,24649348,87718249384509440,1,1
Tue,2017,6,20,15,11,21,citystate,meriden,ct,41.5381535,-72.8070435,16312441,877182086184042501,1,1
Tue,2017,6,20,15,03,17,geo,unk,unk,41.539213,-72.759457,97036677,87718005645553254,1,1
Tue,2017,6,20,15,03,17,geo,unk,unk,41.539213,-72.759457,95698481,87718005644289638,1,1
Tue,2017,6,20,14,59,04,citystate,baltimore,md,39.2903848,-76.6121893,478647114,877178995636359168,1,1
Tue,2017,6,20,14,52,45,failure,NA,NA,NA,NA,78110149,87717740766022860,1,1
Tue,2017,6,20,14,48,06,failure,NA,NA,NA,NA,37938693,87717623477751808,1,1
Tue,2017,6,20,14,47,03,citystate,charleston,wv,38.3498195,-81.6326235,25903919,877175973913010178,1,1
Tue,2017,6,20,14,46,40,failure,NA,NA,NA,NA,78110149,87717587359363891,1,1
Tue,2017,6,20,14,43,42,geo,unk,unk,39.942818,-86.1395598,23501237,87717513063117619,1,1
Tue,2017,6,20,14,36,09,citystate,charleston,wv,38.3498195,-81.6326235,32444366,877173230431293440,1,1
Tue,2017,6,20,14,35,41,citystate,augusta,ga,33.4709702,-81.9748379,1854772189,877173112856612864,1,1
Tue,2017,6,20,14,33,59,failure,NA,NA,NA,NA,2346577063,87717268491595776,1,1
Tue,2017,6,20,14,33,31,knowncity,atlanta,unk,33.75,-84.39,14268564,87717256529862246,1,1
Tue,2017,6,20,14,32,07,citystate,binghamton,ny,42.0986867,-75.9179738,40887490,877172212607987712,1,1
Tue,2017,6,20,14,30,03,failure,NA,NA,NA,NA,19792502,87717169276995174,1,1
Tue,2017,6,20,14,26,31,geo,unk,unk,37.1583348,-79.233837,24649348,87717080402629427,1,1
Tue,2017,6,20,14,25,33,citystate,binghamton,ny,42.0986867,-75.9179738,19301188,877170562900131841,1,1
Tue,2017,6,20,13,57,34,failure,NA,NA,NA,NA,100986964,87716351925013709,1,1
Tue,2017,6,20,13,57,13,geo,unk,unk,38.8413423,-104.8162784,149168786,87716343101444915,1,1
Tue,2017,6,20,13,55,12,failure,NA,NA,NA,NA,345490227,87716292355839181,1,1
Tue,2017,6,20,13,48,29,citystate,annapolis,md,38.9784453,-76.4921829,169094888,877161231660011520,1,1
Tue,2017,6,20,13,48,05,failure,NA,NA,NA,NA,17243809,87716113258221568,1,1
Tue,2017,6,20,13,40,04,geo,unk,unk,36.6915262,-79.8725386,24649348,87715911387186790,1,1
Tue,2017,6,20,13,39,38,citystate,charlotte,nc,35.2270869,-80.8431268,17601086,877159005554176000,1,1
Tue,2017,6,20,13,37,09,failure,NA,NA,NA,NA,787566845750550528,87715837962539008,1,1
Tue,2017,6,20,13,33,42,citystate,charlotte,nc,35.2270869,-80.8431268,2310710190,877157511295586306,1,1
Tue,2017,6,20,13,33,27,geo,unk,unk,42.4858692,-83.1052028,149759717,87715745124137369,1,1
Tue,2017,6,20,13,30,11,failure,NA,NA,NA,NA,2902969040,87715662587805286,1,1
Tue,2017,6,20,13,28,04,knowncity,sacramento,unk,38.56,-121.47,2301420470,87715609453502464,1,1
Tue,2017,6,20,13,27,31,citystate,utica,ny,43.1009031,-75.2326641,30225037,877155957268262912,1,1
Tue,2017,6,20,13,13,06,citystate,baltimore,md,39.2903848,-76.6121893,66179557,877152329396609024,1,1
Tue,2017,6,20,13,12,18,failure,NA,NA,NA,NA,91605123,87715212723117670,1,1
Tue,2017,6,20,12,55,42,geo,unk,unk,42.2411499,-83.6129939,158625211,87714794917152358,1,1
Tue,2017,6,20,12,51,05,geo,unk,unk,32.6098566,-85.4807825,149115362,87714678842302054,1,1
Tue,2017,6,20,12,50,01,failure,NA,NA,NA,NA,60747831,87714651812550246,1,1
Tue,2017,6,20,12,48,59,failure,NA,NA,NA,NA,297609800,87714626142561894,1,1
Tue,2017,6,20,12,48,28,knowncity,charlotte,unk,35.23,-80.84,434921339,87714612821456896,1,1
Tue,2017,6,20,12,47,31,citystate,charlotte,nc,35.2270869,-80.8431268,61768651,877145890007515136,1,1
Tue,2017,6,20,12,46,16,citystate,utica,ny,43.1009031,-75.2326641,17970460,877145575422136320,1,1
Tue,2017,6,20,12,36,45,citystate,charleston,wv,38.3498195,-81.6326235,32444366,877143180935913472,1,1
Tue,2017,6,20,12,34,14,citystate,charleston,wv,38.3498195,-81.6326235,25903919,877142547407273984,1,1
Tue,2017,6,20,12,33,03,geo,unk,unk,35.22483977,-80.84079342,64465376,87714225018199244,1,1
Tue,2017,6,20,12,27,36,citystate,fitchburg,ma,42.5834228,-71.8022956,91374978,877140878116220928,1,1
Tue,2017,6,20,12,26,22,knowncity,baltimore,unk,39.28,-76.62,24920395,87714056802284339,1,1
